1.527447e-007 -1.329731e-005 1.753286e-004 -9.318159e-006 -6.695447e-005 -5.118494e-004 3.477521e-004 -3.926974e-004 4.708833e-004 
1.527253e-007 -1.295881e-005 1.731092e-004 -9.201027e-006 -6.618934e-005 -5.052872e-004 3.431816e-004 -3.875168e-004 4.647097e-004 
1.527055e-007 -1.263164e-005 1.709317e-004 -9.089994e-006 -6.543440e-005 -4.988410e-004 3.386938e-004 -3.824288e-004 4.586477e-004 
1.526896e-007 -1.231501e-005 1.687939e-004 -8.984428e-006 -6.468940e-005 -4.925062e-004 3.342856e-004 -3.774298e-004 4.526926e-004 
1.526733e-007 -1.200820e-005 1.666940e-004 -8.883748e-006 -6.395411e-005 -4.862784e-004 3.299540e-004 -3.725165e-004 4.468403e-004 
1.526610e-007 -1.171058e-005 1.646302e-004 -8.787427e-006 -6.322832e-005 -4.801537e-004 3.256962e-004 -3.676860e-004 4.410870e-004 
1.526484e-007 -1.142154e-005 1.626009e-004 -8.694979e-006 -6.251184e-005 -4.741287e-004 3.215097e-004 -3.629356e-004 4.354294e-004 
1.526398e-007 -1.114055e-005 1.606047e-004 -8.605963e-006 -6.180451e-005 -4.682000e-004 3.173922e-004 -3.582626e-004 4.298641e-004 
1.526309e-007 -1.086712e-005 1.586403e-004 -8.519971e-006 -6.110616e-005 -4.623646e-004 3.133416e-004 -3.536650e-004 4.243884e-004 
1.526260e-007 -1.060082e-005 1.567063e-004 -8.436632e-006 -6.041666e-005 -4.566199e-004 3.093560e-004 -3.491405e-004 4.189995e-004 
1.526208e-007 -1.034123e-005 1.548019e-004 -8.355605e-006 -5.973587e-005 -4.509633e-004 3.054335e-004 -3.446872e-004 4.136952e-004 
1.526196e-007 -1.008799e-005 1.529258e-004 -8.276577e-006 -5.906369e-005 -4.453926e-004 3.015727e-004 -3.403035e-004 4.084732e-004 
1.526182e-007 -9.840768e-006 1.510773e-004 -8.199262e-006 -5.840001e-005 -4.399056e-004 2.977720e-004 -3.359877e-004 4.033314e-004 
1.526206e-007 -9.599257e-006 1.492556e-004 -8.123397e-006 -5.774473e-005 -4.345006e-004 2.940301e-004 -3.317384e-004 3.982681e-004 
1.526228e-007 -9.363180e-006 1.474598e-004 -8.048740e-006 -5.709777e-005 -4.291758e-004 2.903456e-004 -3.275542e-004 3.932816e-004 
1.526288e-007 -9.132283e-006 1.456893e-004 -7.975071e-006 -5.645907e-005 -4.239295e-004 2.867175e-004 -3.234339e-004 3.883703e-004 
1.526346e-007 -8.906336e-006 1.439435e-004 -7.902188e-006 -5.582856e-005 -4.187603e-004 2.831448e-004 -3.193764e-004 3.835329e-004 
1.526441e-007 -8.685128e-006 1.422218e-004 -7.829904e-006 -5.520618e-005 -4.136670e-004 2.796264e-004 -3.153807e-004 3.787680e-004 
1.526533e-007 -8.468467e-006 1.405237e-004 -7.758051e-006 -5.459189e-005 -4.086484e-004 2.761616e-004 -3.114458e-004 3.740746e-004 
1.526661e-007 -8.256178e-006 1.388489e-004 -7.686473e-006 -5.398563e-005 -4.037032e-004 2.727494e-004 -3.075708e-004 3.694515e-004 
1.526785e-007 -8.048102e-006 1.371967e-004 -7.615029e-006 -5.338737e-005 -3.988306e-004 2.693891e-004 -3.037551e-004 3.648977e-004 
1.526944e-007 -7.844092e-006 1.355670e-004 -7.543590e-006 -5.279709e-005 -3.940296e-004 2.660802e-004 -2.999979e-004 3.604125e-004 
1.527099e-007 -7.644016e-006 1.339593e-004 -7.472038e-006 -5.221475e-005 -3.892995e-004 2.628219e-004 -2.962984e-004 3.559949e-004 
1.527288e-007 -7.447752e-006 1.323733e-004 -7.400268e-006 -5.164033e-005 -3.846393e-004 2.596136e-004 -2.926562e-004 3.516442e-004 
1.527470e-007 -7.255192e-006 1.308089e-004 -7.328183e-006 -5.107381e-005 -3.800485e-004 2.564550e-004 -2.890707e-004 3.473598e-004 
1.527685e-007 -7.066233e-006 1.292657e-004 -7.255697e-006 -5.051518e-005 -3.755265e-004 2.533454e-004 -2.855413e-004 3.431411e-004 
1.527894e-007 -6.880785e-006 1.277435e-004 -7.182730e-006 -4.996442e-005 -3.710726e-004 2.502844e-004 -2.820676e-004 3.389874e-004 
1.528132e-007 -6.698764e-006 1.262422e-004 -7.109214e-006 -4.942154e-005 -3.666863e-004 2.472716e-004 -2.786492e-004 3.348983e-004 
1.528363e-007 -6.520094e-006 1.247616e-004 -7.035086e-006 -4.888650e-005 -3.623672e-004 2.443067e-004 -2.752856e-004 3.308733e-004 
1.528622e-007 -6.344706e-006 1.233016e-004 -6.960291e-006 -4.835932e-005 -3.581147e-004 2.413892e-004 -2.719765e-004 3.269119e-004 
1.528873e-007 -6.172538e-006 1.218619e-004 -6.884782e-006 -4.783999e-005 -3.539286e-004 2.385189e-004 -2.687215e-004 3.230138e-004 
1.529150e-007 -6.003532e-006 1.204425e-004 -6.808516e-006 -4.732851e-005 -3.498084e-004 2.356955e-004 -2.655204e-004 3.191785e-004 
1.529416e-007 -5.837635e-006 1.190434e-004 -6.731457e-006 -4.682487e-005 -3.457539e-004 2.329186e-004 -2.623728e-004 3.154058e-004 
1.529707e-007 -5.674802e-006 1.176643e-004 -6.653575e-006 -4.632907e-005 -3.417646e-004 2.301879e-004 -2.592785e-004 3.116952e-004 
1.529985e-007 -5.514988e-006 1.163053e-004 -6.574846e-006 -4.584111e-005 -3.378402e-004 2.275033e-004 -2.562371e-004 3.080466e-004 
1.530287e-007 -5.358154e-006 1.149663e-004 -6.495249e-006 -4.536100e-005 -3.339806e-004 2.248645e-004 -2.532484e-004 3.044596e-004 
1.530574e-007 -5.204265e-006 1.136472e-004 -6.414768e-006 -4.488873e-005 -3.301855e-004 2.222713e-004 -2.503122e-004 3.009340e-004 
1.530883e-007 -5.053287e-006 1.123479e-004 -6.333394e-006 -4.442430e-005 -3.264545e-004 2.197233e-004 -2.474283e-004 2.974694e-004 
1.531176e-007 -4.905191e-006 1.110685e-004 -6.251118e-006 -4.396771e-005 -3.227875e-004 2.172205e-004 -2.445964e-004 2.940657e-004 
1.531488e-007 -4.759950e-006 1.098089e-004 -6.167938e-006 -4.351897e-005 -3.191842e-004 2.147627e-004 -2.418163e-004 2.907226e-004 
1.531782e-007 -4.617538e-006 1.085690e-004 -6.083854e-006 -4.307806e-005 -3.156444e-004 2.123495e-004 -2.390877e-004 2.874399e-004 
1.532094e-007 -4.477932e-006 1.073489e-004 -5.998870e-006 -4.264498e-005 -3.121679e-004 2.099808e-004 -2.364105e-004 2.842173e-004 
1.532386e-007 -4.341111e-006 1.061485e-004 -5.912993e-006 -4.221974e-005 -3.087545e-004 2.076565e-004 -2.337845e-004 2.810547e-004 
1.532693e-007 -4.207053e-006 1.049677e-004 -5.826233e-006 -4.180232e-005 -3.054040e-004 2.053763e-004 -2.312094e-004 2.779517e-004 
1.532980e-007 -4.075742e-006 1.038067e-004 -5.738603e-006 -4.139272e-005 -3.021162e-004 2.031400e-004 -2.286850e-004 2.749083e-004 
1.533280e-007 -3.947158e-006 1.026652e-004 -5.650117e-006 -4.099094e-005 -2.988908e-004 2.009475e-004 -2.262112e-004 2.719241e-004 
1.533558e-007 -3.821286e-006 1.015434e-004 -5.560793e-006 -4.059696e-005 -2.957276e-004 1.987985e-004 -2.237876e-004 2.689990e-004 
1.533846e-007 -3.698108e-006 1.004412e-004 -5.470652e-006 -4.021077e-005 -2.926264e-004 1.966929e-004 -2.214141e-004 2.661326e-004 
1.534112e-007 -3.577610e-006 9.935862e-005 -5.379714e-006 -3.983236e-005 -2.895871e-004 1.946304e-004 -2.190905e-004 2.633248e-004 
1.534386e-007 -3.459776e-006 9.829558e-005 -5.288003e-006 -3.946171e-005 -2.866093e-004 1.926108e-004 -2.168165e-004 2.605754e-004 
1.534636e-007 -3.344591e-006 9.725207e-005 -5.195544e-006 -3.909882e-005 -2.836928e-004 1.906341e-004 -2.145919e-004 2.578840e-004 
1.534893e-007 -3.232041e-006 9.622808e-005 -5.102363e-006 -3.874366e-005 -2.808374e-004 1.886998e-004 -2.124164e-004 2.552505e-004 
1.535124e-007 -3.122111e-006 9.522358e-005 -5.008490e-006 -3.839622e-005 -2.780429e-004 1.868078e-004 -2.102898e-004 2.526746e-004 
1.535361e-007 -3.014786e-006 9.423852e-005 -4.913952e-006 -3.805647e-005 -2.753089e-004 1.849580e-004 -2.082118e-004 2.501559e-004 
1.535570e-007 -2.910052e-006 9.327289e-005 -4.818779e-006 -3.772439e-005 -2.726353e-004 1.831500e-004 -2.061823e-004 2.476943e-004 
1.535784e-007 -2.807892e-006 9.232664e-005 -4.723003e-006 -3.739996e-005 -2.700217e-004 1.813837e-004 -2.042008e-004 2.452894e-004 
1.535970e-007 -2.708292e-006 9.139973e-005 -4.626655e-006 -3.708315e-005 -2.674678e-004 1.796588e-004 -2.022672e-004 2.429410e-004 
1.536159e-007 -2.611236e-006 9.049211e-005 -4.529768e-006 -3.677393e-005 -2.649735e-004 1.779751e-004 -2.003812e-004 2.406488e-004 
1.536319e-007 -2.516706e-006 8.960374e-005 -4.432373e-006 -3.647228e-005 -2.625382e-004 1.763322e-004 -1.985424e-004 2.384124e-004 
1.536481e-007 -2.424686e-006 8.873455e-005 -4.334504e-006 -3.617815e-005 -2.601619e-004 1.747301e-004 -1.967506e-004 2.362315e-004 
1.536613e-007 -2.335159e-006 8.788450e-005 -4.236194e-006 -3.589152e-005 -2.578440e-004 1.731684e-004 -1.950055e-004 2.341059e-004 
1.536746e-007 -2.248105e-006 8.705352e-005 -4.137476e-006 -3.561236e-005 -2.555843e-004 1.716468e-004 -1.933067e-004 2.320350e-004 
1.536849e-007 -2.163506e-006 8.624153e-005 -4.038383e-006 -3.534062e-005 -2.533825e-004 1.701651e-004 -1.916540e-004 2.300187e-004 
1.536952e-007 -2.081342e-006 8.544848e-005 -3.938947e-006 -3.507627e-005 -2.512382e-004 1.687230e-004 -1.900470e-004 2.280566e-004 
1.537024e-007 -2.001593e-006 8.467428e-005 -3.839201e-006 -3.481927e-005 -2.491510e-004 1.673203e-004 -1.884854e-004 2.261482e-004 
1.537097e-007 -1.924236e-006 8.391886e-005 -3.739178e-006 -3.456957e-005 -2.471205e-004 1.659565e-004 -1.869689e-004 2.242933e-004 
1.537138e-007 -1.849250e-006 8.318212e-005 -3.638908e-006 -3.432715e-005 -2.451465e-004 1.646316e-004 -1.854970e-004 2.224914e-004 
1.537179e-007 -1.776612e-006 8.246397e-005 -3.538421e-006 -3.409194e-005 -2.432284e-004 1.633451e-004 -1.840695e-004 2.207421e-004 
1.537189e-007 -1.706297e-006 8.176433e-005 -3.437749e-006 -3.386391e-005 -2.413659e-004 1.620968e-004 -1.826861e-004 2.190452e-004 
1.537198e-007 -1.638281e-006 8.108310e-005 -3.336920e-006 -3.364301e-005 -2.395586e-004 1.608863e-004 -1.813463e-004 2.174000e-004 
1.537176e-007 -1.572538e-006 8.042016e-005 -3.235961e-006 -3.342919e-005 -2.378061e-004 1.597134e-004 -1.800498e-004 2.158063e-004 
1.537155e-007 -1.509041e-006 7.977541e-005 -3.134900e-006 -3.322242e-005 -2.361080e-004 1.585777e-004 -1.787962e-004 2.142637e-004 
1.537102e-007 -1.447763e-006 7.914875e-005 -3.033761e-006 -3.302263e-005 -2.344638e-004 1.574790e-004 -1.775851e-004 2.127717e-004 
1.537049e-007 -1.388675e-006 7.854005e-005 -2.932570e-006 -3.282978e-005 -2.328731e-004 1.564169e-004 -1.764163e-004 2.113298e-004 
1.536966e-007 -1.331748e-006 7.794921e-005 -2.831348e-006 -3.264382e-005 -2.313356e-004 1.553911e-004 -1.752893e-004 2.099378e-004 
1.536883e-007 -1.276951e-006 7.737608e-005 -2.730118e-006 -3.246469e-005 -2.298506e-004 1.544012e-004 -1.742037e-004 2.085951e-004 
1.536771e-007 -1.224254e-006 7.682056e-005 -2.628897e-006 -3.229236e-005 -2.284179e-004 1.534471e-004 -1.731592e-004 2.073013e-004 
1.536660e-007 -1.173625e-006 7.628250e-005 -2.527705e-006 -3.212677e-005 -2.270370e-004 1.525283e-004 -1.721553e-004 2.060559e-004 
1.536520e-007 -1.125030e-006 7.576179e-005 -2.426556e-006 -3.196787e-005 -2.257074e-004 1.516446e-004 -1.711918e-004 2.048587e-004 
1.536382e-007 -1.078436e-006 7.525828e-005 -2.325464e-006 -3.181561e-005 -2.244287e-004 1.507956e-004 -1.702683e-004 2.037090e-004 
1.536215e-007 -1.033808e-006 7.477183e-005 -2.224442e-006 -3.166994e-005 -2.232005e-004 1.499810e-004 -1.693843e-004 2.026066e-004 
1.536052e-007 -9.911109e-007 7.430232e-005 -2.123498e-006 -3.153080e-005 -2.220223e-004 1.492005e-004 -1.685396e-004 2.015509e-004 
1.535862e-007 -9.503083e-007 7.384960e-005 -2.022640e-006 -3.139817e-005 -2.208938e-004 1.484538e-004 -1.677337e-004 2.005416e-004 
1.535676e-007 -9.113633e-007 7.341352e-005 -1.921873e-006 -3.127197e-005 -2.198143e-004 1.477407e-004 -1.669663e-004 1.995782e-004 
1.535465e-007 -8.742379e-007 7.299394e-005 -1.821199e-006 -3.115218e-005 -2.187837e-004 1.470607e-004 -1.662371e-004 1.986603e-004 
1.535258e-007 -8.388935e-007 7.259073e-005 -1.720617e-006 -3.103874e-005 -2.178013e-004 1.464136e-004 -1.655457e-004 1.977875e-004 
1.535028e-007 -8.052908e-007 7.220373e-005 -1.620124e-006 -3.093161e-005 -2.168669e-004 1.457991e-004 -1.648918e-004 1.969594e-004 
1.534804e-007 -7.733897e-007 7.183280e-005 -1.519715e-006 -3.083075e-005 -2.159800e-004 1.452170e-004 -1.642751e-004 1.961756e-004 
1.534557e-007 -7.431492e-007 7.147780e-005 -1.419380e-006 -3.073611e-005 -2.151402e-004 1.446669e-004 -1.636951e-004 1.954358e-004 
1.534318e-007 -7.145278e-007 7.113857e-005 -1.319108e-006 -3.064767e-005 -2.143472e-004 1.441487e-004 -1.631518e-004 1.947395e-004 
1.534058e-007 -6.874832e-007 7.081498e-005 -1.218882e-006 -3.056538e-005 -2.136005e-004 1.436620e-004 -1.626446e-004 1.940865e-004 
1.533807e-007 -6.619724e-007 7.050689e-005 -1.118685e-006 -3.048920e-005 -2.128999e-004 1.432067e-004 -1.621735e-004 1.934763e-004 
1.533537e-007 -6.379515e-007 7.021415e-005 -1.018494e-006 -3.041912e-005 -2.122450e-004 1.427824e-004 -1.617381e-004 1.929087e-004 
1.533278e-007 -6.153763e-007 6.993663e-005 -9.182825e-007 -3.035511e-005 -2.116354e-004 1.423890e-004 -1.613381e-004 1.923834e-004 
1.533000e-007 -5.942015e-007 6.967419e-005 -8.180216e-007 -3.029712e-005 -2.110710e-004 1.420263e-004 -1.609734e-004 1.919000e-004 
1.532736e-007 -5.743815e-007 6.942669e-005 -7.176775e-007 -3.024516e-005 -2.105513e-004 1.416940e-004 -1.606437e-004 1.914583e-004 
1.532455e-007 -5.558697e-007 6.919401e-005 -6.172122e-007 -3.019920e-005 -2.100762e-004 1.413921e-004 -1.603489e-004 1.910580e-004 
1.532188e-007 -5.386189e-007 6.897601e-005 -5.165837e-007 -3.015922e-005 -2.096454e-004 1.411204e-004 -1.600888e-004 1.906990e-004 
1.531907e-007 -5.225813e-007 6.877259e-005 -4.157453e-007 -3.012522e-005 -2.092587e-004 1.408786e-004 -1.598632e-004 1.903810e-004 
1.531641e-007 -5.077083e-007 6.858361e-005 -3.146458e-007 -3.009720e-005 -2.089159e-004 1.406669e-004 -1.596720e-004 1.901038e-004 
1.531362e-007 -4.939506e-007 6.840898e-005 -2.132291e-007 -3.007515e-005 -2.086169e-004 1.404849e-004 -1.595152e-004 1.898673e-004 
1.531101e-007 -4.812582e-007 6.824857e-005 -1.114339e-007 -3.005908e-005 -2.083615e-004 1.403327e-004 -1.593926e-004 1.896715e-004 
1.530829e-007 -4.695804e-007 6.810230e-005 -9.193715e-009 -3.004901e-005 -2.081497e-004 1.402103e-004 -1.593043e-004 1.895161e-004 
1.530575e-007 -4.588656e-007 6.797007e-005 9.356343e-008 -3.004494e-005 -2.079815e-004 1.401175e-004 -1.592502e-004 1.894013e-004 
1.530312e-007 -4.490617e-007 6.785179e-005 1.969153e-007 -3.004692e-005 -2.078568e-004 1.400545e-004 -1.592304e-004 1.893269e-004 
1.530069e-007 -4.401155e-007 6.774738e-005 3.009457e-007 -3.005496e-005 -2.077756e-004 1.400213e-004 -1.592449e-004 1.892930e-004 
1.529818e-007 -4.319731e-007 6.765678e-005 4.057447e-007 -3.006911e-005 -2.077380e-004 1.400179e-004 -1.592940e-004 1.892997e-004 
1.529588e-007 -4.245798e-007 6.757992e-005 5.114087e-007 -3.008941e-005 -2.077442e-004 1.400444e-004 -1.593776e-004 1.893471e-004 
1.529352e-007 -4.178801e-007 6.751676e-005 6.180413e-007 -3.011592e-005 -2.077944e-004 1.401011e-004 -1.594960e-004 1.894354e-004 
1.529139e-007 -4.118172e-007 6.746726e-005 7.257528e-007 -3.014870e-005 -2.078887e-004 1.401880e-004 -1.596495e-004 1.895647e-004 
1.528921e-007 -4.063338e-007 6.743138e-005 8.346613e-007 -3.018782e-005 -2.080274e-004 1.403054e-004 -1.598383e-004 1.897355e-004 
1.528726e-007 -4.013712e-007 6.740912e-005 9.448925e-007 -3.023336e-005 -2.082108e-004 1.404535e-004 -1.600627e-004 1.899479e-004 
1.528528e-007 -3.968700e-007 6.740046e-005 1.056580e-006 -3.028542e-005 -2.084394e-004 1.406327e-004 -1.603232e-004 1.902024e-004 
1.528355e-007 -3.927693e-007 6.740541e-005 1.169867e-006 -3.034409e-005 -2.087137e-004 1.408433e-004 -1.606202e-004 1.904994e-004 
1.528180e-007 -3.890075e-007 6.742401e-005 1.284903e-006 -3.040949e-005 -2.090341e-004 1.410857e-004 -1.609543e-004 1.908394e-004 
1.528030e-007 -3.855214e-007 6.745629e-005 1.401850e-006 -3.048175e-005 -2.094012e-004 1.413604e-004 -1.613259e-004 1.912231e-004 
1.527879e-007 -3.822466e-007 6.750230e-005 1.520878e-006 -3.056100e-005 -2.098158e-004 1.416678e-004 -1.617357e-004 1.916510e-004 
1.527755e-007 -3.791175e-007 6.756212e-005 1.642167e-006 -3.064739e-005 -2.102786e-004 1.420085e-004 -1.621844e-004 1.921239e-004 
1.527629e-007 -3.760668e-007 6.763583e-005 1.765907e-006 -3.074109e-005 -2.107903e-004 1.423832e-004 -1.626729e-004 1.926427e-004 
1.527532e-007 -3.730260e-007 6.772355e-005 1.892301e-006 -3.084227e-005 -2.113521e-004 1.427925e-004 -1.632019e-004 1.932081e-004 
1.527434e-007 -3.699247e-007 6.782540e-005 2.021561e-006 -3.095113e-005 -2.119648e-004 1.432372e-004 -1.637723e-004 1.938212e-004 
1.527365e-007 -3.666910e-007 6.794154e-005 2.153914e-006 -3.106787e-005 -2.126297e-004 1.437181e-004 -1.643853e-004 1.944832e-004 
1.527296e-007 -3.632512e-007 6.807213e-005 2.289598e-006 -3.119273e-005 -2.133478e-004 1.442362e-004 -1.650418e-004 1.951950e-004 
1.527256e-007 -3.595296e-007 6.821737e-005 2.428863e-006 -3.132595e-005 -2.141207e-004 1.447923e-004 -1.657432e-004 1.959581e-004 
